agent_id,timestep,x,y,variance,replanned
3,5,6.5580,0.2257,0.2000,0
3,6,6.3995,0.3478,0.2000,0
3,7,6.2440,0.4676,0.2000,0
3,8,6.0609,0.5482,0.2000,1
3,9,5.8874,0.6476,0.2000,1
3,10,5.7340,0.7354,0.2000,0
3,11,5.5604,0.8348,0.2000,0
3,12,5.4071,0.9226,0.2000,0
3,13,5.2335,1.0220,0.2000,0
3,14,5.0801,1.1098,0.2000,0
3,15,4.9066,1.2092,0.2000,0
3,16,4.7532,1.2970,0.2000,0
3,17,4.5796,1.3964,0.2000,0
3,18,4.4263,1.4842,0.2000,0
3,19,4.2271,1.5027,0.2000,1
3,20,4.0280,1.5211,0.2000,0
3,21,4.0038,1.5234,0.2000,0
3,22,3.8046,1.5418,0.2000,0
3,23,3.6955,1.7094,0.2000,1
3,24,3.6120,1.8375,0.2000,0
3,25,3.5028,2.0051,0.2000,0
3,26,3.5225,2.2041,0.2000,1
3,27,3.5337,2.3169,0.2000,0
3,28,3.3574,2.4114,0.2000,1
3,29,3.1711,2.4841,0.2000,1
3,30,2.9848,2.5568,0.2000,0
3,31,2.9543,2.5687,0.2000,0
3,32,2.7680,2.6414,0.2000,0
3,33,2.5976,2.7461,0.2000,1
3,34,2.4029,2.7004,0.2000,1
3,35,2.4691,2.8892,0.2000,1
3,36,2.5352,3.0779,0.2000,0
3,37,2.5683,3.1723,0.2000,0
3,38,2.5247,3.3675,0.2000,0
3,39,2.4811,3.5627,0.2000,0
3,40,2.4593,3.6603,0.2000,0
3,41,2.3122,3.7958,0.2000,0
3,42,2.1651,3.9313,0.2000,0
3,43,2.0916,3.9990,0.2000,0
3,44,1.9616,4.1510,0.2000,1
3,45,1.8893,4.3375,0.2000,1
3,46,1.8170,4.5240,0.2000,0
3,47,1.8127,4.5351,0.2000,0
3,48,1.7404,4.7216,0.2000,0
3,49,1.6681,4.9081,0.2000,0
3,50,1.6638,4.9192,0.2000,0
3,51,1.6310,5.1165,0.2000,1
3,52,1.5699,5.3069,0.2000,1
3,53,1.5088,5.4974,0.2000,0
3,54,1.4828,5.5785,0.2000,0
3,55,1.4217,5.7690,0.2000,0
3,56,1.3606,5.9594,0.2000,0
3,57,1.3345,6.0406,0.2000,0
3,58,1.2734,6.2310,0.2000,0
3,59,1.2124,6.4215,0.2000,0
3,60,1.1863,6.5027,0.2000,0
3,61,1.1252,6.6931,0.2000,0
3,62,1.0641,6.8835,0.2000,0
3,63,1.0381,6.9647,0.2000,0
3,64,0.9770,7.1552,0.2000,0
3,65,0.9159,7.3456,0.2000,0
3,66,0.8899,7.4268,0.2000,0
3,67,0.9044,7.6263,0.2000,0
3,68,0.9189,7.8257,0.2000,0
3,69,0.9209,7.8522,0.2000,0
3,70,0.9354,8.0516,0.2000,0
